date,interval_start,queue,language,model_forecast_calls,model_required_agents,available_agents,model_staffing_gap_agents,stress_gap_if_calls_plus_5pct,event_types,fragility_reason
2026-01-05,09:15,Customer Service,IT,2.19,1.015,1,-0.015,-0.06574999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,08:45,Sales,EN,2.226,1.014,1,-0.014,-0.06469999999999998,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,14:30,Sales,EN,2.226,1.014,1,-0.014,-0.06469999999999998,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-02,09:30,Sales,DE,1.892,1.014,1,-0.014,-0.06469999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,19:00,Sales,DE,3.514,1.965,2,0.035,-0.06325000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,08:45,Customer Service,FR,2.061,1.012,1,-0.012,-0.06259999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-03,09:15,Sales,DE,1.816,1.012,1,-0.012,-0.06259999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,09:45,Customer Service,IT,2.183,1.012,1,-0.012,-0.06259999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,19:15,Customer Service,EN,1.86,1.012,1,-0.012,-0.06259999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-09,12:15,Sales,DE,5.436,2.916,3,0.084,-0.061799999999999855,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,09:00,Customer Service,EN,1.797,1.011,1,-0.011,-0.061549999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-05,14:45,Customer Service,FR,2.01,1.011,1,-0.011,-0.061549999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,18:00,Customer Service,EN,1.791,1.011,1,-0.011,-0.061549999999999994,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,19:15,Customer Service,EN,1.859,1.011,1,-0.011,-0.061549999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,16:45,Sales,DE,5.456,2.915,3,0.085,-0.06075000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-04,13:15,Customer Service,EN,1.854,1.01,1,-0.01,-0.0605,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,14:30,Customer Service,EN,1.854,1.01,1,-0.01,-0.0605,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-10,14:15,Customer Service,FR,2.079,1.01,1,-0.01,-0.0605,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-08,15:45,Customer Service,EN,1.857,1.01,1,-0.01,-0.0605,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,18:45,Customer Service,EN,1.788,1.009,1,-0.009,-0.05945,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,14:15,Customer Service,IT,2.03,1.009,1,-0.009,-0.05945,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,10:30,Customer Service,IT,2.176,1.009,1,-0.009,-0.05945,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,15:30,Sales,DE,5.435,2.913,3,0.087,-0.05865000000000009,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-11,09:00,Customer Service,FR,2.004,1.008,1,-0.008,-0.05840000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-14,10:00,Customer Service,IT,2.167,1.008,1,-0.008,-0.05840000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-09,10:30,Customer Service,IT,2.172,1.007,1,-0.007,-0.05735000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,09:15,Customer Service,FR,2.073,1.007,1,-0.007,-0.05735000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,10:45,Sales,IT,2.532,1.007,1,-0.007,-0.05735000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,16:00,Sales,DE,5.399,2.911,3,0.089,-0.0565500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,12:45,Customer Service,DE,4.616,2.911,3,0.089,-0.0565500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,15:30,Sales,IT,2.566,1.006,1,-0.006,-0.05630000000000002,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,11:15,Sales,DE,5.403,2.91,3,0.09,-0.05550000000000033,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-05,08:30,Customer Service,FR,1.999,1.005,1,-0.005,-0.05525000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-13,17:30,Customer Service,IT,2.071,1.005,1,-0.005,-0.05525000000000002,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-01,09:00,Sales,DE,1.874,1.005,1,-0.005,-0.05525000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-11,09:30,Customer Service,IT,4.206,1.957,2,0.043,-0.054850000000000065,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-04,12:15,Sales,DE,3.631,1.957,2,0.043,-0.054850000000000065,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,08:15,Customer Service,DE,3.098,1.957,2,0.043,-0.054850000000000065,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,10:30,Sales,IT,2.521,1.004,1,-0.004,-0.054200000000000026,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-09,16:00,Sales,DE,5.382,2.908,3,0.092,-0.05339999999999989,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,13:15,Sales,DE,3.513,1.955,2,0.045,-0.052750000000000075,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,19:15,Customer Service,DE,3.081,1.955,2,0.045,-0.052750000000000075,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,12:45,Sales,DE,5.524,2.907,3,0.093,-0.05235000000000012,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,18:00,Sales,DE,3.626,1.954,2,0.046,-0.05169999999999986,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,17:15,Sales,DE,3.626,1.954,2,0.046,-0.05169999999999986,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
