date,queue,language,checkpoint,actual_so_far,model_so_far,pace_ratio,remaining_model_forecast,adjusted_full_day_forecast,confidence_label
2026-04-13,Customer Service,IT,14:00,55.0,48.27,1.1394,49.05,110.89,High
2026-04-13,Customer Service,IT,16:00,75.0,66.3,1.1313,31.02,110.09,High
2026-04-13,Sales,DE,10:00,45.0,22.78,1.9751,109.14,203.26,Low
2026-04-13,Sales,DE,12:00,80.0,43.52,1.8382,88.41,208.19,Low
2026-04-13,Sales,DE,14:00,105.0,64.2,1.6356,67.73,203.21,Low
2026-04-13,Sales,DE,16:00,151.0,87.31,1.7295,44.62,215.7,Low
2026-04-13,Sales,EN,10:00,4.0,6.98,0.573,35.32,26.96,Low
2026-04-13,Sales,EN,12:00,18.0,14.06,1.2802,28.24,54.15,Medium
2026-04-13,Sales,EN,14:00,26.0,20.97,1.2401,21.33,52.45,Medium
2026-04-13,Sales,EN,16:00,39.0,28.25,1.3804,14.04,58.39,Low
2026-04-13,Sales,FR,10:00,12.0,8.16,1.4699,46.1,78.85,Low
2026-04-13,Sales,FR,12:00,23.0,17.6,1.3072,36.67,70.94,Low
2026-04-13,Sales,FR,14:00,32.0,25.5,1.255,28.77,68.11,Medium
2026-04-13,Sales,FR,16:00,42.0,34.54,1.2158,19.72,65.98,Medium
2026-04-13,Sales,IT,10:00,8.0,8.63,0.9271,40.57,45.61,High
2026-04-13,Sales,IT,12:00,21.0,17.37,1.2088,31.82,59.47,Medium
2026-04-13,Sales,IT,14:00,31.0,24.88,1.2462,24.32,61.31,Medium
2026-04-13,Sales,IT,16:00,45.0,32.98,1.3645,16.22,67.13,Low
2026-04-14,Customer Service,DE,10:00,56.0,37.26,1.5029,178.42,314.71,Low
2026-04-14,Customer Service,DE,12:00,132.0,74.16,1.7799,141.52,337.21,Low
2026-04-14,Customer Service,DE,14:00,182.0,109.55,1.6614,106.14,335.9,Low
2026-04-14,Customer Service,DE,16:00,243.0,145.66,1.6683,70.03,344.54,Low
2026-04-14,Customer Service,EN,10:00,13.0,10.19,1.2763,60.32,89.99,Medium
2026-04-14,Customer Service,EN,12:00,28.0,22.4,1.2499,48.11,88.13,Medium
2026-04-14,Customer Service,EN,14:00,38.0,35.31,1.0761,35.19,75.87,High
2026-04-14,Customer Service,EN,16:00,51.0,48.19,1.0583,22.32,74.62,High
2026-04-14,Customer Service,FR,10:00,14.0,16.6,0.8432,70.0,73.03,Medium
2026-04-14,Customer Service,FR,12:00,31.0,31.89,0.9722,54.72,84.2,High
2026-04-14,Customer Service,FR,14:00,45.0,46.86,0.9602,39.74,83.16,High
2026-04-14,Customer Service,FR,16:00,68.0,61.52,1.1053,25.09,95.73,High
2026-04-14,Customer Service,IT,10:00,18.0,13.38,1.3458,72.06,114.97,Low
2026-04-14,Customer Service,IT,12:00,36.0,28.35,1.2699,57.08,108.49,Medium
2026-04-14,Customer Service,IT,14:00,47.0,43.2,1.088,42.24,92.95,High
2026-04-14,Customer Service,IT,16:00,65.0,56.81,1.1442,28.62,97.75,High
2026-04-14,Sales,DE,10:00,34.0,21.95,1.5487,110.12,193.67,Low
2026-04-14,Sales,DE,12:00,70.0,44.8,1.5626,87.28,196.55,Low
2026-04-14,Sales,DE,14:00,96.0,67.12,1.4302,64.95,188.9,Low
2026-04-14,Sales,DE,16:00,126.0,88.9,1.4173,43.17,187.19,Low
2026-04-14,Sales,EN,10:00,11.0,6.14,1.7912,30.95,55.88,Low
2026-04-14,Sales,EN,12:00,19.0,12.08,1.5731,25.02,55.27,Low
2026-04-14,Sales,EN,14:00,24.0,18.14,1.3229,18.95,49.07,Low
2026-04-14,Sales,EN,16:00,33.0,24.3,1.3578,12.79,50.36,Low
2026-04-14,Sales,FR,10:00,11.0,7.65,1.4373,43.07,72.91,Low
2026-04-14,Sales,FR,12:00,15.0,16.48,0.9101,34.24,46.16,High
2026-04-14,Sales,FR,14:00,27.0,22.93,1.1773,27.79,59.72,Medium
2026-04-14,Sales,FR,16:00,32.0,32.78,0.9763,17.95,49.52,High
2026-04-14,Sales,IT,10:00,13.0,7.36,1.7665,37.63,67.56,Low
2026-04-14,Sales,IT,12:00,21.0,14.83,1.4161,30.16,63.71,Low
2026-04-14,Sales,IT,14:00,24.0,22.98,1.0446,22.01,46.99,High
2026-04-14,Sales,IT,16:00,36.0,29.14,1.2353,15.84,55.57,Medium
2026-05-01,Customer Service,DE,10:00,68.0,53.94,1.2608,279.52,420.4,Medium
2026-05-01,Customer Service,DE,12:00,119.0,118.67,1.0028,214.78,334.38,High
2026-05-01,Customer Service,DE,14:00,158.0,163.3,0.9676,170.16,322.64,High
2026-05-01,Customer Service,DE,16:00,218.0,224.82,0.9697,108.64,323.34,High
2026-05-01,Customer Service,EN,10:00,16.0,19.21,0.8328,83.37,85.43,Medium
2026-05-01,Customer Service,EN,12:00,30.0,37.72,0.7952,64.86,81.57,Medium
2026-05-01,Customer Service,EN,14:00,39.0,51.75,0.7537,50.83,77.31,Medium
2026-05-01,Customer Service,EN,16:00,56.0,69.09,0.8105,33.49,83.14,Medium
2026-05-01,Customer Service,FR,10:00,13.0,19.16,0.6784,91.51,75.08,Low
2026-05-01,Customer Service,FR,12:00,33.0,38.67,0.8533,72.0,94.44,Medium
2026-05-01,Customer Service,FR,14:00,42.0,54.34,0.7729,56.33,85.54,Medium
2026-05-01,Customer Service,FR,16:00,59.0,74.24,0.7948,36.44,87.96,Medium
2026-05-01,Customer Service,IT,10:00,17.0,20.28,0.8383,99.1,100.08,Medium
2026-05-01,Customer Service,IT,12:00,33.0,42.27,0.7806,77.11,93.19,Medium
2026-05-01,Customer Service,IT,14:00,49.0,59.85,0.8187,59.53,97.74,Medium
2026-05-01,Customer Service,IT,16:00,62.0,80.3,0.7721,39.08,92.17,Medium
2026-05-01,Sales,DE,10:00,18.0,29.87,0.6026,144.97,112.23,Low
2026-05-01,Sales,DE,12:00,51.0,62.93,0.8104,111.92,141.7,Medium
2026-05-01,Sales,DE,14:00,74.0,89.32,0.8285,85.52,144.86,Medium
2026-05-01,Sales,DE,16:00,107.0,121.78,0.8786,53.06,153.62,Medium
2026-05-01,Sales,EN,10:00,6.0,10.77,0.5571,48.22,37.34,Low
2026-05-01,Sales,EN,12:00,17.0,20.5,0.8291,38.49,48.91,Medium
2026-05-01,Sales,EN,14:00,25.0,29.19,0.8565,29.8,50.53,Medium
2026-05-01,Sales,EN,16:00,31.0,37.37,0.8295,21.62,48.93,Medium
2026-05-01,Sales,FR,10:00,8.0,12.3,0.6506,58.54,46.09,Low
2026-05-01,Sales,FR,12:00,22.0,24.47,0.8991,46.37,63.69,Medium
2026-05-01,Sales,FR,14:00,26.0,34.85,0.7459,35.98,52.84,Low
2026-05-01,Sales,FR,16:00,31.0,46.68,0.6642,24.16,47.05,Low
2026-05-01,Sales,IT,10:00,8.0,12.15,0.6584,56.38,45.12,Low
2026-05-01,Sales,IT,12:00,16.0,22.9,0.6987,45.63,47.88,Low
2026-05-01,Sales,IT,14:00,22.0,34.26,0.6421,34.26,44.27,Low
2026-05-01,Sales,IT,16:00,27.0,47.2,0.572,21.33,40.86,Low
2026-05-04,Customer Service,DE,10:00,64.0,76.92,0.832,357.64,361.56,Medium
2026-05-04,Customer Service,DE,12:00,150.0,155.53,0.9644,279.03,419.1,High
2026-05-04,Customer Service,DE,14:00,207.0,231.2,0.8953,203.36,389.08,Medium
2026-05-04,Customer Service,DE,16:00,303.0,300.77,1.0074,133.79,437.78,High
2026-05-04,Customer Service,EN,10:00,12.0,20.99,0.5717,100.36,77.23,Low
2026-05-04,Customer Service,EN,12:00,30.0,42.84,0.7004,78.51,84.99,Low
2026-05-04,Customer Service,EN,14:00,46.0,62.27,0.7387,59.08,89.64,Low
2026-05-04,Customer Service,EN,16:00,66.0,81.2,0.8128,40.15,98.63,Medium
2026-05-04,Customer Service,FR,10:00,20.0,21.85,0.9153,123.4,132.94,High
2026-05-04,Customer Service,FR,12:00,42.0,46.51,0.903,98.74,131.15,High
2026-05-04,Customer Service,FR,14:00,60.0,70.66,0.8492,74.59,123.34,Medium
2026-05-04,Customer Service,FR,16:00,81.0,97.78,0.8284,47.47,120.33,Medium
2026-05-04,Customer Service,IT,10:00,15.0,23.52,0.6378,127.12,97.63,Low
2026-05-04,Customer Service,IT,12:00,35.0,51.51,0.6795,99.12,102.35,Low
2026-05-04,Customer Service,IT,14:00,59.0,76.69,0.7693,73.94,115.89,Medium
2026-05-04,Customer Service,IT,16:00,79.0,101.51,0.7782,49.12,117.23,Medium
2026-05-04,Sales,DE,10:00,38.0,43.01,0.8835,203.3,217.61,Medium
2026-05-04,Sales,DE,12:00,84.0,87.05,0.965,159.26,237.68,High
2026-05-04,Sales,DE,14:00,110.0,128.37,0.8569,117.94,211.06,Medium
2026-05-04,Sales,DE,16:00,143.0,169.25,0.8449,77.06,208.11,Medium
2026-05-04,Sales,EN,10:00,11.0,12.58,0.8741,64.67,67.52,Medium
2026-05-04,Sales,EN,12:00,20.0,26.02,0.7686,51.23,59.37,Medium
2026-05-04,Sales,EN,14:00,29.0,37.86,0.7659,39.39,59.17,Medium
2026-05-04,Sales,EN,16:00,40.0,51.1,0.7828,26.16,60.48,Medium
2026-05-04,Sales,FR,10:00,8.0,15.8,0.5064,75.73,57.22,Low
2026-05-04,Sales,FR,12:00,24.0,32.07,0.7483,59.45,68.49,Low
2026-05-04,Sales,FR,14:00,32.0,46.24,0.692,45.28,63.34,Low
2026-05-04,Sales,FR,16:00,45.0,61.69,0.7295,29.84,66.76,Low
2026-05-04,Sales,IT,10:00,13.0,14.78,0.8795,75.42,79.33,Medium
2026-05-04,Sales,IT,12:00,25.0,31.59,0.7914,58.61,71.39,Medium
2026-05-04,Sales,IT,14:00,35.0,45.12,0.7757,45.08,69.97,Medium
2026-05-04,Sales,IT,16:00,49.0,60.44,0.8107,29.76,73.12,Medium
2026-05-05,Customer Service,DE,10:00,51.0,61.4,0.8306,317.2,314.46,Medium
2026-05-05,Customer Service,DE,12:00,130.0,136.11,0.9551,242.49,361.6,High
2026-05-05,Customer Service,DE,14:00,192.0,193.09,0.9944,185.51,376.46,High
2026-05-05,Customer Service,DE,16:00,259.0,252.3,1.0265,126.3,388.65,High
2026-05-05,Customer Service,EN,10:00,19.0,19.33,0.9828,92.58,109.99,High
2026-05-05,Customer Service,EN,12:00,39.0,39.44,0.989,72.48,110.68,High
2026-05-05,Customer Service,EN,14:00,52.0,58.6,0.8873,53.31,99.31,Medium
2026-05-05,Customer Service,EN,16:00,73.0,76.4,0.9556,35.52,106.94,High
2026-05-05,Customer Service,FR,10:00,15.0,24.91,0.6021,121.99,94.29,Low
2026-05-05,Customer Service,FR,12:00,38.0,53.09,0.7157,93.81,105.14,Low
2026-05-05,Customer Service,FR,14:00,49.0,74.31,0.6594,72.59,96.86,Low
2026-05-05,Customer Service,FR,16:00,73.0,101.81,0.717,45.09,105.33,Low
2026-05-05,Customer Service,IT,10:00,19.0,22.84,0.8321,114.6,114.35,Medium
2026-05-05,Customer Service,IT,12:00,45.0,48.11,0.9354,89.32,128.55,High
2026-05-05,Customer Service,IT,14:00,63.0,67.58,0.9322,69.85,128.12,High
2026-05-05,Customer Service,IT,16:00,76.0,93.4,0.8137,44.03,111.83,Medium
2026-05-05,Sales,DE,10:00,37.0,36.14,1.0237,192.12,233.67,High
2026-05-05,Sales,DE,12:00,84.0,77.93,1.078,150.34,246.07,High
2026-05-05,Sales,DE,14:00,110.0,113.97,0.9652,114.3,220.32,High
2026-05-05,Sales,DE,16:00,147.0,151.72,0.9689,76.55,221.17,High
2026-05-05,Sales,EN,10:00,7.0,12.26,0.571,55.67,43.18,Low
2026-05-05,Sales,EN,12:00,18.0,24.79,0.7261,43.14,49.32,Low
2026-05-05,Sales,EN,14:00,29.0,34.33,0.8448,33.6,57.38,Medium
2026-05-05,Sales,EN,16:00,41.0,45.7,0.8972,22.23,60.95,Medium
2026-05-05,Sales,FR,10:00,5.0,11.43,0.4374,71.79,51.66,Low
2026-05-05,Sales,FR,12:00,13.0,27.18,0.4782,56.04,49.42,Low
2026-05-05,Sales,FR,14:00,25.0,40.69,0.6144,42.53,52.64,Low
2026-05-05,Sales,FR,16:00,32.0,54.77,0.5843,28.45,50.49,Low
2026-05-05,Sales,IT,10:00,12.0,13.53,0.887,64.94,69.6,Medium
2026-05-05,Sales,IT,12:00,22.0,27.13,0.811,51.34,63.64,Medium
2026-05-05,Sales,IT,14:00,32.0,39.87,0.8026,38.59,62.98,Medium
2026-05-05,Sales,IT,16:00,40.0,52.45,0.7627,26.02,59.84,Medium
2026-05-06,Customer Service,DE,10:00,42.0,58.55,0.7174,262.78,230.51,Low
2026-05-06,Customer Service,DE,12:00,94.0,116.68,0.8056,204.64,258.86,Medium
2026-05-06,Customer Service,DE,14:00,134.0,166.36,0.8055,154.96,258.82,Medium
2026-05-06,Customer Service,DE,16:00,205.0,218.58,0.9379,102.74,301.36,High
2026-05-06,Customer Service,EN,10:00,22.0,17.36,1.267,93.92,141.0,Medium
2026-05-06,Customer Service,EN,12:00,40.0,37.22,1.0747,74.07,119.6,High
2026-05-06,Customer Service,EN,14:00,48.0,57.58,0.8336,53.7,92.76,Medium
2026-05-06,Customer Service,EN,16:00,68.0,76.46,0.8893,34.82,98.97,Medium
2026-05-06,Customer Service,FR,10:00,20.0,23.03,0.8684,109.94,115.47,Medium
2026-05-06,Customer Service,FR,12:00,40.0,52.03,0.7687,80.93,102.21,Medium
2026-05-06,Customer Service,FR,14:00,51.0,70.34,0.725,62.62,96.4,Low
2026-05-06,Customer Service,FR,16:00,72.0,90.33,0.7971,42.64,105.99,Medium
2026-05-06,Customer Service,IT,10:00,14.0,21.21,0.66,110.24,86.76,Low
2026-05-06,Customer Service,IT,12:00,28.0,42.7,0.6557,88.75,86.19,Low
2026-05-06,Customer Service,IT,14:00,41.0,63.22,0.6485,68.23,85.35,Low
2026-05-06,Customer Service,IT,16:00,58.0,86.62,0.6696,44.83,88.02,Low
2026-05-06,Sales,DE,10:00,25.0,36.05,0.6935,190.66,157.22,Low
2026-05-06,Sales,DE,12:00,51.0,77.02,0.6622,149.7,150.13,Low
2026-05-06,Sales,DE,14:00,75.0,112.57,0.6662,114.14,151.04,Low
2026-05-06,Sales,DE,16:00,116.0,151.26,0.7669,75.45,173.86,Medium
2026-05-06,Sales,EN,10:00,10.0,11.7,0.8543,54.6,56.64,Medium
2026-05-06,Sales,EN,12:00,24.0,22.7,1.0574,43.6,70.11,High
2026-05-06,Sales,EN,14:00,28.0,32.79,0.8538,33.51,56.61,Medium
2026-05-06,Sales,EN,16:00,33.0,45.39,0.7271,20.91,48.2,Low
2026-05-06,Sales,FR,10:00,9.0,12.35,0.7289,64.71,56.17,Low
2026-05-06,Sales,FR,12:00,21.0,25.56,0.8217,51.5,63.31,Medium
2026-05-06,Sales,FR,14:00,28.0,37.47,0.7472,39.58,57.58,Low
2026-05-06,Sales,FR,16:00,38.0,50.0,0.76,27.05,58.56,Medium
2026-05-06,Sales,IT,10:00,12.0,13.59,0.883,65.32,69.68,Medium
2026-05-06,Sales,IT,12:00,20.0,27.07,0.7387,51.84,58.3,Low
2026-05-06,Sales,IT,14:00,27.0,39.45,0.6845,39.47,54.01,Low
2026-05-06,Sales,IT,16:00,33.0,53.43,0.6176,25.48,49.56,Low
2026-05-07,Customer Service,DE,10:00,42.0,54.22,0.7747,264.92,247.23,Medium
2026-05-07,Customer Service,DE,12:00,108.0,110.18,0.9802,208.96,312.83,High
2026-05-07,Customer Service,DE,14:00,152.0,159.01,0.9559,160.12,305.07,High
2026-05-07,Customer Service,DE,16:00,204.0,215.36,0.9472,103.77,302.29,High
2026-05-07,Customer Service,EN,10:00,15.0,16.1,0.9316,83.08,92.4,High
2026-05-07,Customer Service,EN,12:00,38.0,33.35,1.1395,65.83,113.02,High
2026-05-07,Customer Service,EN,14:00,43.0,47.42,0.9069,51.76,89.94,High
2026-05-07,Customer Service,EN,16:00,55.0,63.79,0.8622,35.39,85.51,Medium
2026-05-07,Customer Service,FR,10:00,17.0,21.36,0.796,101.31,97.64,Medium
2026-05-07,Customer Service,FR,12:00,44.0,44.64,0.9856,78.03,120.9,High
2026-05-07,Customer Service,FR,14:00,57.0,64.5,0.8837,58.17,108.41,Medium
2026-05-07,Customer Service,FR,16:00,75.0,82.73,0.9066,39.94,111.21,High
2026-05-07,Customer Service,IT,10:00,11.0,19.7,0.5585,99.23,75.5,Low
2026-05-07,Customer Service,IT,12:00,24.0,40.9,0.5868,78.03,74.72,Low
2026-05-07,Customer Service,IT,14:00,34.0,61.15,0.556,57.78,71.56,Low
2026-05-07,Customer Service,IT,16:00,41.0,81.96,0.5002,36.97,65.03,Low
2026-05-07,Sales,DE,10:00,20.0,34.78,0.5751,169.78,130.36,Low
2026-05-07,Sales,DE,12:00,57.0,72.72,0.7838,131.84,160.35,Medium
2026-05-07,Sales,DE,14:00,75.0,102.11,0.7345,102.46,150.26,Low
2026-05-07,Sales,DE,16:00,99.0,134.55,0.7358,70.02,150.52,Low
2026-05-07,Sales,EN,10:00,7.0,10.09,0.6935,54.13,44.54,Low
2026-05-07,Sales,EN,12:00,20.0,21.54,0.9284,42.68,59.62,High
2026-05-07,Sales,EN,14:00,26.0,32.23,0.8068,32.0,51.82,Medium
2026-05-07,Sales,EN,16:00,33.0,44.04,0.7492,20.18,48.12,Low
2026-05-07,Sales,FR,10:00,8.0,12.12,0.6601,60.62,48.02,Low
2026-05-07,Sales,FR,12:00,27.0,24.93,1.0832,47.81,78.79,High
2026-05-07,Sales,FR,14:00,32.0,35.91,0.891,36.83,64.81,Medium
2026-05-07,Sales,FR,16:00,37.0,48.0,0.7708,24.74,56.07,Medium
2026-05-07,Sales,IT,10:00,5.0,11.54,0.4333,60.5,44.33,Low
2026-05-07,Sales,IT,12:00,16.0,24.64,0.6492,47.4,46.81,Low
2026-05-07,Sales,IT,14:00,22.0,35.92,0.6126,36.12,45.48,Low
2026-05-07,Sales,IT,16:00,38.0,48.89,0.7772,23.15,55.99,Medium
2026-05-08,Customer Service,DE,10:00,54.0,55.34,0.9758,262.63,310.27,High
2026-05-08,Customer Service,DE,12:00,119.0,113.62,1.0474,204.35,333.03,High
2026-05-08,Customer Service,DE,14:00,172.0,165.64,1.0384,152.33,330.19,High
2026-05-08,Customer Service,DE,16:00,223.0,219.43,1.0163,98.54,323.14,High
2026-05-08,Customer Service,EN,10:00,10.0,16.6,0.6022,82.9,63.89,Low
2026-05-08,Customer Service,EN,12:00,20.0,36.04,0.555,63.47,61.26,Low
2026-05-08,Customer Service,EN,14:00,30.0,51.61,0.5813,47.9,61.14,Low
2026-05-08,Customer Service,EN,16:00,42.0,67.49,0.6223,32.02,62.81,Low
2026-05-08,Customer Service,FR,10:00,20.0,17.92,1.1163,98.36,129.79,High
2026-05-08,Customer Service,FR,12:00,40.0,40.56,0.9863,75.72,114.68,High
2026-05-08,Customer Service,FR,14:00,56.0,58.6,0.9556,57.67,111.11,High
2026-05-08,Customer Service,FR,16:00,76.0,77.65,0.9788,38.62,113.8,High
2026-05-08,Customer Service,IT,10:00,11.0,17.43,0.6312,97.02,74.06,Low
2026-05-08,Customer Service,IT,12:00,28.0,38.15,0.734,76.3,84.0,Low
2026-05-08,Customer Service,IT,14:00,40.0,56.7,0.7054,57.74,80.73,Low
2026-05-08,Customer Service,IT,16:00,54.0,77.53,0.6965,36.92,79.71,Low
2026-05-08,Sales,DE,10:00,18.0,28.4,0.6338,152.26,116.97,Low
2026-05-08,Sales,DE,12:00,50.0,59.49,0.8405,121.17,151.85,Medium
2026-05-08,Sales,DE,14:00,67.0,90.31,0.7419,90.35,134.03,Low
2026-05-08,Sales,DE,16:00,95.0,121.86,0.7796,58.8,140.84,Medium
2026-05-08,Sales,EN,10:00,5.0,9.03,0.5538,51.22,38.3,Low
2026-05-08,Sales,EN,12:00,12.0,19.19,0.6255,41.07,38.69,Low
2026-05-08,Sales,EN,14:00,17.0,29.2,0.5821,31.05,37.18,Low
2026-05-08,Sales,EN,16:00,23.0,40.89,0.5625,19.36,35.59,Low
2026-05-08,Sales,FR,10:00,6.0,11.4,0.5264,56.4,42.66,Low
2026-05-08,Sales,FR,12:00,13.0,22.74,0.5717,45.06,42.29,Low
2026-05-08,Sales,FR,14:00,19.0,33.3,0.5706,34.5,41.42,Low
2026-05-08,Sales,FR,16:00,27.0,44.93,0.6009,22.86,41.86,Low
2026-05-08,Sales,IT,10:00,8.0,11.55,0.6928,58.18,48.31,Low
2026-05-08,Sales,IT,12:00,17.0,23.92,0.7108,45.81,49.56,Low
2026-05-08,Sales,IT,14:00,25.0,34.26,0.7298,35.47,50.89,Low
2026-05-08,Sales,IT,16:00,34.0,47.02,0.7231,22.71,50.42,Low
2026-05-09,Customer Service,DE,10:00,26.0,41.08,0.6329,183.79,145.47,Low
2026-05-09,Customer Service,DE,12:00,59.0,81.37,0.7251,143.51,163.06,Low
2026-05-09,Customer Service,DE,14:00,82.0,115.68,0.7088,109.19,159.4,Low
2026-05-09,Customer Service,DE,16:00,110.0,156.41,0.7033,68.47,158.15,Low
2026-05-09,Customer Service,EN,10:00,7.0,10.53,0.6647,53.32,42.44,Low
2026-05-09,Customer Service,EN,12:00,20.0,22.61,0.8847,41.24,56.49,Medium
2026-05-09,Customer Service,EN,14:00,25.0,32.94,0.7589,30.91,48.46,Medium
2026-05-09,Customer Service,EN,16:00,35.0,44.23,0.7914,19.62,50.53,Medium
2026-05-09,Customer Service,FR,10:00,5.0,13.04,0.3836,65.25,47.41,Low
2026-05-09,Customer Service,FR,12:00,14.0,26.61,0.5261,51.67,47.59,Low
2026-05-09,Customer Service,FR,14:00,16.0,38.81,0.4123,39.47,41.66,Low
2026-05-09,Customer Service,FR,16:00,30.0,53.04,0.5656,25.24,46.41,Low
2026-05-09,Customer Service,IT,10:00,8.0,11.92,0.6714,65.39,51.9,Low
2026-05-09,Customer Service,IT,12:00,16.0,26.73,0.5986,50.58,48.87,Low
2026-05-09,Customer Service,IT,14:00,25.0,38.1,0.6562,39.21,50.73,Low
2026-05-09,Customer Service,IT,16:00,32.0,51.48,0.6216,25.83,48.79,Low
2026-05-09,Sales,DE,10:00,16.0,21.6,0.7409,118.18,103.56,Low
2026-05-09,Sales,DE,12:00,34.0,45.71,0.7438,94.06,103.96,Low
2026-05-09,Sales,DE,14:00,45.0,71.38,0.6304,68.39,89.46,Low
2026-05-09,Sales,DE,16:00,65.0,94.66,0.6867,45.12,95.98,Low
2026-05-09,Sales,EN,10:00,8.0,8.25,0.9698,37.98,44.83,High
2026-05-09,Sales,EN,12:00,11.0,17.02,0.6463,29.21,29.99,Low
2026-05-09,Sales,EN,14:00,13.0,23.52,0.5528,22.71,27.76,Low
2026-05-09,Sales,EN,16:00,19.0,32.34,0.5875,13.89,28.03,Low
2026-05-09,Sales,FR,10:00,9.0,9.13,0.9862,43.94,52.33,High
2026-05-09,Sales,FR,12:00,11.0,18.08,0.6084,34.98,33.74,Low
2026-05-09,Sales,FR,14:00,14.0,25.17,0.5563,27.9,32.13,Low
2026-05-09,Sales,FR,16:00,23.0,34.06,0.6752,19.0,35.83,Low
2026-05-09,Sales,IT,10:00,4.0,8.82,0.4537,42.17,31.41,Low
2026-05-09,Sales,IT,12:00,12.0,16.56,0.7245,34.42,36.94,Low
2026-05-09,Sales,IT,14:00,15.0,25.39,0.5908,25.59,31.64,Low
2026-05-09,Sales,IT,16:00,21.0,34.23,0.6135,16.75,31.89,Low
2026-05-11,Customer Service,DE,10:00,70.0,71.37,0.9809,350.23,413.52,High
2026-05-11,Customer Service,DE,12:00,157.0,148.15,1.0597,273.44,446.76,High
2026-05-11,Customer Service,DE,14:00,214.0,218.59,0.979,203.01,412.75,High
2026-05-11,Customer Service,DE,16:00,299.0,289.99,1.0311,131.6,434.69,High
2026-05-11,Customer Service,EN,10:00,19.0,19.52,0.9733,100.2,116.52,High
2026-05-11,Customer Service,EN,12:00,35.0,40.67,0.8607,79.05,103.04,Medium
2026-05-11,Customer Service,EN,14:00,49.0,59.87,0.8184,59.84,97.98,Medium
2026-05-11,Customer Service,EN,16:00,67.0,79.43,0.8435,40.28,100.98,Medium
2026-05-11,Customer Service,FR,10:00,32.0,30.49,1.0494,134.49,173.13,High
2026-05-11,Customer Service,FR,12:00,57.0,60.12,0.9481,104.86,156.42,High
2026-05-11,Customer Service,FR,14:00,73.0,83.95,0.8696,81.03,143.46,Medium
2026-05-11,Customer Service,FR,16:00,98.0,115.76,0.8465,49.22,139.66,Medium
2026-05-11,Customer Service,IT,10:00,24.0,26.44,0.9077,127.08,139.36,High
2026-05-11,Customer Service,IT,12:00,49.0,51.12,0.9584,102.39,147.14,High
2026-05-11,Customer Service,IT,14:00,67.0,76.19,0.8794,77.33,135.0,Medium
2026-05-11,Customer Service,IT,16:00,85.0,104.45,0.8138,49.07,124.93,Medium
2026-05-11,Sales,DE,10:00,46.0,41.15,1.1178,231.19,304.43,High
2026-05-11,Sales,DE,12:00,104.0,89.73,1.159,182.61,315.65,Medium
2026-05-11,Sales,DE,14:00,141.0,134.1,1.0514,138.24,286.35,High
2026-05-11,Sales,DE,16:00,186.0,177.4,1.0485,94.95,285.55,High
2026-05-11,Sales,EN,10:00,14.0,14.23,0.9836,68.22,81.11,High
2026-05-11,Sales,EN,12:00,25.0,29.39,0.8507,53.07,70.15,Medium
2026-05-11,Sales,EN,14:00,38.0,39.91,0.9522,42.55,78.52,High
2026-05-11,Sales,EN,16:00,54.0,54.37,0.9932,28.09,81.9,High
2026-05-11,Sales,FR,10:00,8.0,18.0,0.4445,84.91,63.19,Low
2026-05-11,Sales,FR,12:00,22.0,35.22,0.6247,67.69,66.0,Low
2026-05-11,Sales,FR,14:00,30.0,51.9,0.578,51.0,63.15,Low
2026-05-11,Sales,FR,16:00,44.0,70.06,0.628,32.84,65.35,Low
2026-05-11,Sales,IT,10:00,19.0,14.38,1.3215,81.97,127.32,Low
2026-05-11,Sales,IT,12:00,31.0,33.56,0.9239,62.79,89.01,High
2026-05-11,Sales,IT,14:00,41.0,49.28,0.832,47.07,80.16,Medium
2026-05-11,Sales,IT,16:00,52.0,65.93,0.7888,30.42,75.99,Medium
2026-05-12,Customer Service,DE,10:00,76.0,75.14,1.0114,336.41,416.25,High
2026-05-12,Customer Service,DE,12:00,142.0,146.1,0.9719,265.45,400.0,High
2026-05-12,Customer Service,DE,14:00,185.0,213.15,0.8679,198.41,357.21,Medium
2026-05-12,Customer Service,DE,16:00,246.0,284.04,0.8661,127.51,356.43,Medium
2026-05-12,Customer Service,EN,10:00,13.0,20.39,0.6376,89.6,71.24,Low
2026-05-12,Customer Service,EN,12:00,29.0,40.77,0.7113,69.22,78.24,Low
2026-05-12,Customer Service,EN,14:00,44.0,59.33,0.7416,50.66,81.57,Low
2026-05-12,Customer Service,EN,16:00,63.0,76.16,0.8272,33.83,90.99,Medium
2026-05-12,Customer Service,FR,10:00,24.0,23.95,1.0023,118.38,142.64,High
2026-05-12,Customer Service,FR,12:00,40.0,51.92,0.7705,90.41,109.65,Medium
2026-05-12,Customer Service,FR,14:00,51.0,74.72,0.6826,67.61,97.15,Low
2026-05-12,Customer Service,FR,16:00,73.0,98.15,0.7438,44.18,105.86,Low
2026-05-12,Customer Service,IT,10:00,16.0,22.28,0.718,112.65,96.88,Low
2026-05-12,Customer Service,IT,12:00,33.0,44.9,0.735,90.04,99.18,Low
2026-05-12,Customer Service,IT,14:00,57.0,64.38,0.8853,70.55,119.46,Medium
2026-05-12,Customer Service,IT,16:00,72.0,86.23,0.835,48.71,112.68,Medium
2026-05-12,Sales,DE,10:00,24.0,40.22,0.5967,192.37,149.04,Low
2026-05-12,Sales,DE,12:00,48.0,83.49,0.5749,149.1,144.92,Low
