date,interval_start,queue,language,actual_calls,model_forecast_calls,partner_forecast_calls,staffing_gap_agents,event_types,alert_type,severity,score,message
2026-05-14,08:45,Customer Service,DE,5.0,7.57,8.358,-4.803,,understaffing_risk,high,4.803,Required staffing exceeds available capacity.
2026-01-05,15:00,Customer Service,DE,19.0,9.172,4.283,-4.799,,understaffing_risk,high,4.799,Required staffing exceeds available capacity.
2026-05-13,13:00,Customer Service,DE,4.0,7.668,8.334,-4.793,,understaffing_risk,high,4.793,Required staffing exceeds available capacity.
2026-02-02,15:15,Sales,DE,2.0,5.074,11.573,-1.716,,partner_forecast_deviation,high,4.7865,Partner forecast deviated materially from actual offered calls.
2026-02-14,10:30,Customer Service,DE,2.0,5.876,11.573,-0.75,,partner_forecast_deviation,high,4.7865,Partner forecast deviated materially from actual offered calls.
2026-05-11,15:45,Customer Service,DE,16.0,9.167,44.066,-4.785,,understaffing_risk,high,4.785,Required staffing exceeds available capacity.
2026-05-11,15:00,Customer Service,DE,5.0,9.164,32.919,-4.783,,understaffing_risk,high,4.783,Required staffing exceeds available capacity.
2026-03-09,12:45,Customer Service,DE,9.0,9.141,10.055,-4.782,,understaffing_risk,high,4.782,Required staffing exceeds available capacity.
2026-05-14,08:30,Customer Service,DE,2.0,7.5,15.529,-4.771,,understaffing_risk,high,4.771,Required staffing exceeds available capacity.
2026-02-02,13:15,Customer Service,DE,7.0,10.2,10.914,-4.76,billing_cycle,understaffing_risk,high,4.76,Required staffing exceeds available capacity.
2026-02-05,08:45,Customer Service,DE,7.0,7.538,10.23,-4.752,,understaffing_risk,high,4.752,Required staffing exceeds available capacity.
2026-05-05,19:00,Customer Service,DE,7.0,7.507,15.397,-4.752,,understaffing_risk,high,4.752,Required staffing exceeds available capacity.
2026-05-06,14:30,Customer Service,DE,3.0,3.727,17.243,-0.354,,partner_forecast_deviation,high,4.7477,Partner forecast deviated materially from actual offered calls.
2026-03-09,17:15,Customer Service,DE,8.0,9.11,21.226,-4.746,,understaffing_risk,high,4.746,Required staffing exceeds available capacity.
2026-03-10,09:15,Sales,DE,2.0,4.963,11.491,-1.658,,partner_forecast_deviation,high,4.7455,Partner forecast deviated materially from actual offered calls.
2026-03-03,17:30,Customer Service,DE,11.0,11.634,15.231,-4.733,holiday_rebound,understaffing_risk,high,4.733,Required staffing exceeds available capacity.
2026-05-13,14:15,Sales,DE,4.0,5.059,22.932,-0.714,,partner_forecast_deviation,high,4.733,Partner forecast deviated materially from actual offered calls.
2026-03-10,13:15,Customer Service,DE,5.0,9.082,12.864,-4.73,,understaffing_risk,high,4.73,Required staffing exceeds available capacity.
2026-02-02,17:00,Customer Service,DE,10.0,11.808,18.533,-4.729,billing_cycle,understaffing_risk,high,4.729,Required staffing exceeds available capacity.
2026-06-08,16:30,Customer Service,DE,13.0,10.302,9.47,-4.719,,understaffing_risk,high,4.719,Required staffing exceeds available capacity.
2026-02-02,14:15,Customer Service,DE,11.0,10.278,10.411,-4.715,billing_cycle,understaffing_risk,high,4.715,Required staffing exceeds available capacity.
2026-03-09,13:15,Customer Service,DE,4.0,9.056,18.584,-4.714,,understaffing_risk,high,4.714,Required staffing exceeds available capacity.
2026-05-06,11:15,Customer Service,DE,4.0,7.491,22.828,-1.737,,partner_forecast_deviation,high,4.707,Partner forecast deviated materially from actual offered calls.
2026-03-12,17:30,Sales,DE,2.0,5.045,11.412,0.305,,partner_forecast_deviation,high,4.706,Partner forecast deviated materially from actual offered calls.
2026-05-13,15:30,Sales,DE,2.0,5.435,11.404,0.087,,partner_forecast_deviation,high,4.702,Partner forecast deviated materially from actual offered calls.
2026-02-02,14:00,Customer Service,DE,12.0,11.88,26.289,-4.701,billing_cycle,understaffing_risk,high,4.701,Required staffing exceeds available capacity.
2026-05-11,08:00,Customer Service,DE,8.0,7.422,7.872,-4.701,,understaffing_risk,high,4.701,Required staffing exceeds available capacity.
2026-03-03,09:45,Customer Service,DE,11.0,8.631,8.134,-4.698,holiday_rebound,understaffing_risk,high,4.698,Required staffing exceeds available capacity.
2026-05-05,19:30,Customer Service,DE,3.0,7.423,9.254,-4.696,,understaffing_risk,high,4.696,Required staffing exceeds available capacity.
2026-05-01,10:30,Customer Service,DE,6.0,8.593,9.336,-4.686,billing_cycle,understaffing_risk,high,4.686,Required staffing exceeds available capacity.
2026-02-10,17:15,Customer Service,DE,5.0,8.998,10.384,-4.68,,understaffing_risk,high,4.68,Required staffing exceeds available capacity.
2026-03-09,17:45,Customer Service,DE,5.0,8.948,24.626,-4.677,,understaffing_risk,high,4.677,Required staffing exceeds available capacity.
2026-05-01,10:45,Customer Service,DE,9.0,8.583,11.186,-4.666,billing_cycle,understaffing_risk,high,4.666,Required staffing exceeds available capacity.
2026-03-05,10:45,Sales,DE,2.0,4.622,11.326,0.519,,partner_forecast_deviation,high,4.663,Partner forecast deviated materially from actual offered calls.
2026-03-09,17:30,Customer Service,DE,14.0,8.977,15.006,-4.662,,understaffing_risk,high,4.662,Required staffing exceeds available capacity.
2026-03-05,16:15,Customer Service,DE,5.0,8.974,8.344,-4.658,,understaffing_risk,high,4.658,Required staffing exceeds available capacity.
2026-03-09,10:30,Sales,DE,2.0,5.906,11.31,-2.154,,partner_forecast_deviation,high,4.655,Partner forecast deviated materially from actual offered calls.
2026-02-03,15:30,Customer Service,DE,5.0,8.917,15.726,-4.651,,understaffing_risk,high,4.651,Required staffing exceeds available capacity.
2026-02-02,17:30,Customer Service,DE,9.0,11.53,12.189,-4.648,billing_cycle,understaffing_risk,high,4.648,Required staffing exceeds available capacity.
2026-03-03,14:30,Customer Service,DE,9.0,11.506,17.874,-4.647,holiday_rebound,understaffing_risk,high,4.647,Required staffing exceeds available capacity.
2026-02-02,14:30,Customer Service,DE,8.0,11.754,19.278,-4.638,billing_cycle,understaffing_risk,high,4.638,Required staffing exceeds available capacity.
2026-05-01,15:15,Customer Service,DE,11.0,8.554,27.007,-4.637,billing_cycle,understaffing_risk,high,4.637,Required staffing exceeds available capacity.
2026-05-06,08:45,Customer Service,DE,4.0,7.446,22.54,-2.694,,partner_forecast_deviation,high,4.635,Partner forecast deviated materially from actual offered calls.
2026-02-09,17:15,Customer Service,DE,4.0,8.931,21.166,-4.633,,understaffing_risk,high,4.633,Required staffing exceeds available capacity.
2026-05-05,10:00,Customer Service,DE,14.0,8.907,28.396,-4.632,,understaffing_risk,high,4.632,Required staffing exceeds available capacity.
2026-03-12,12:00,Customer Service,DE,5.0,7.297,8.827,-4.625,,understaffing_risk,high,4.625,Required staffing exceeds available capacity.
2026-05-01,13:15,Customer Service,DE,2.0,8.017,11.245,-3.326,billing_cycle,partner_forecast_deviation,high,4.6225,Partner forecast deviated materially from actual offered calls.
2026-06-03,14:30,Customer Service,DE,8.0,8.272,0.0,-4.622,holiday_rebound,understaffing_risk,high,4.622,Required staffing exceeds available capacity.
2026-05-08,14:15,Customer Service,FR,2.0,4.655,11.231,-1.27,,partner_forecast_deviation,high,4.6155,Partner forecast deviated materially from actual offered calls.
2026-02-02,17:45,Sales,DE,2.0,4.837,11.194,-1.599,,partner_forecast_deviation,high,4.597,Partner forecast deviated materially from actual offered calls.
2026-05-04,16:00,Customer Service,FR,3.0,5.55,16.791,0.294,,partner_forecast_deviation,high,4.597,Partner forecast deviated materially from actual offered calls.
2026-03-03,11:45,Customer Service,DE,10.0,11.486,15.729,-4.595,holiday_rebound,understaffing_risk,high,4.595,Required staffing exceeds available capacity.
2026-02-09,12:15,Customer Service,DE,7.0,8.862,10.966,-4.594,,understaffing_risk,high,4.594,Required staffing exceeds available capacity.
2026-05-12,09:45,Customer Service,DE,8.0,10.434,11.582,-4.585,,understaffing_risk,high,4.585,Required staffing exceeds available capacity.
2026-05-12,13:45,Customer Service,DE,7.0,8.846,17.104,-4.584,,understaffing_risk,high,4.584,Required staffing exceeds available capacity.
2026-03-06,08:30,Customer Service,DE,8.0,7.206,7.985,-4.573,,understaffing_risk,high,4.573,Required staffing exceeds available capacity.
2026-05-01,10:15,Customer Service,DE,4.0,8.451,11.693,-4.571,billing_cycle,understaffing_risk,high,4.571,Required staffing exceeds available capacity.
2026-05-01,16:15,Customer Service,DE,8.0,8.422,20.485,-4.56,billing_cycle,understaffing_risk,high,4.56,Required staffing exceeds available capacity.
2026-03-06,11:30,Customer Service,DE,2.0,7.518,11.117,-1.777,,partner_forecast_deviation,high,4.5585,Partner forecast deviated materially from actual offered calls.
2026-05-01,15:45,Customer Service,DE,7.0,8.449,9.371,-4.558,billing_cycle,understaffing_risk,high,4.558,Required staffing exceeds available capacity.
2026-02-09,17:30,Customer Service,DE,6.0,8.798,14.952,-4.549,,understaffing_risk,high,4.549,Required staffing exceeds available capacity.
2026-03-09,12:30,Customer Service,DE,7.0,8.792,13.676,-4.545,,understaffing_risk,high,4.545,Required staffing exceeds available capacity.
2026-03-03,10:45,Customer Service,DE,16.0,8.395,7.23,-4.543,holiday_rebound,understaffing_risk,high,4.543,Required staffing exceeds available capacity.
2026-05-11,17:30,Customer Service,DE,8.0,10.368,11.432,-4.543,,understaffing_risk,high,4.543,Required staffing exceeds available capacity.
2026-03-09,14:00,Customer Service,DE,8.0,10.365,11.284,-4.537,,understaffing_risk,high,4.537,Required staffing exceeds available capacity.
2026-05-14,18:45,Sales,DE,2.0,4.074,11.066,-1.187,,partner_forecast_deviation,high,4.533,Partner forecast deviated materially from actual offered calls.
2026-05-01,09:15,Customer Service,DE,8.0,8.382,30.704,-4.529,billing_cycle,understaffing_risk,high,4.529,Required staffing exceeds available capacity.
2026-02-03,09:45,Customer Service,DE,5.0,8.741,15.796,-4.524,,understaffing_risk,high,4.524,Required staffing exceeds available capacity.
2026-05-12,18:00,Customer Service,DE,7.0,8.739,10.656,-4.52,,understaffing_risk,high,4.52,Required staffing exceeds available capacity.
2026-03-03,14:45,Customer Service,DE,8.0,11.301,13.636,-4.511,holiday_rebound,understaffing_risk,high,4.511,Required staffing exceeds available capacity.
2026-03-09,12:15,Customer Service,DE,7.0,8.716,9.599,-4.511,,understaffing_risk,high,4.511,Required staffing exceeds available capacity.
2026-05-04,09:45,Customer Service,DE,7.0,10.267,10.715,-4.497,,understaffing_risk,high,4.497,Required staffing exceeds available capacity.
2026-05-04,12:45,Customer Service,DE,9.0,8.69,9.454,-4.497,,understaffing_risk,high,4.497,Required staffing exceeds available capacity.
2026-05-06,09:45,Sales,DE,4.0,4.774,21.965,-1.557,,partner_forecast_deviation,high,4.4912,Partner forecast deviated materially from actual offered calls.
2026-05-05,18:15,Customer Service,DE,5.0,8.656,16.909,-4.488,,understaffing_risk,high,4.488,Required staffing exceeds available capacity.
2026-05-13,08:15,Customer Service,DE,8.0,7.08,13.495,-4.484,,understaffing_risk,high,4.484,Required staffing exceeds available capacity.
2026-05-13,08:30,Customer Service,DE,7.0,7.08,13.272,-4.484,,understaffing_risk,high,4.484,Required staffing exceeds available capacity.
2026-05-12,16:45,Sales,DE,3.0,5.456,16.447,0.085,,partner_forecast_deviation,high,4.4823,Partner forecast deviated materially from actual offered calls.
2026-03-12,18:15,Sales,DE,2.0,4.542,10.963,-0.429,,partner_forecast_deviation,high,4.4815,Partner forecast deviated materially from actual offered calls.
2026-03-06,08:15,Customer Service,DE,4.0,7.046,10.491,-4.478,,understaffing_risk,high,4.478,Required staffing exceeds available capacity.
2026-03-03,16:45,Customer Service,DE,9.0,11.314,11.037,-4.476,holiday_rebound,understaffing_risk,high,4.476,Required staffing exceeds available capacity.
2026-03-05,08:15,Customer Service,DE,3.0,6.983,16.427,-4.434,,partner_forecast_deviation,high,4.4757,Partner forecast deviated materially from actual offered calls.
2026-05-01,15:15,Sales,DE,2.0,3.892,10.947,-1.091,,partner_forecast_deviation,high,4.4735,Partner forecast deviated materially from actual offered calls.
2026-03-05,13:00,Customer Service,DE,4.0,7.138,9.258,-4.47,,understaffing_risk,high,4.47,Required staffing exceeds available capacity.
2026-05-11,16:30,Customer Service,DE,9.0,10.247,22.567,-4.462,,understaffing_risk,high,4.462,Required staffing exceeds available capacity.
2026-02-09,12:00,Customer Service,DE,4.0,7.052,7.982,-4.459,,understaffing_risk,high,4.459,Required staffing exceeds available capacity.
2026-02-11,19:00,Customer Service,DE,7.0,7.034,9.299,-4.446,,understaffing_risk,high,4.446,Required staffing exceeds available capacity.
2026-05-12,18:15,Customer Service,DE,5.0,8.576,8.68,-4.44,,understaffing_risk,high,4.44,Required staffing exceeds available capacity.
2026-02-10,10:00,Customer Service,DE,7.0,8.622,17.077,-4.438,,understaffing_risk,high,4.438,Required staffing exceeds available capacity.
2026-03-03,18:00,Customer Service,DE,6.0,9.687,9.111,-4.438,holiday_rebound,understaffing_risk,high,4.438,Required staffing exceeds available capacity.
2026-03-05,08:15,Customer Service,DE,3.0,6.983,16.427,-4.434,,understaffing_risk,high,4.434,Required staffing exceeds available capacity.
2026-05-01,09:45,Customer Service,DE,11.0,8.227,12.293,-4.431,billing_cycle,understaffing_risk,high,4.431,Required staffing exceeds available capacity.
2026-03-04,10:00,Customer Service,DE,15.0,8.588,8.786,-4.43,,understaffing_risk,high,4.43,Required staffing exceeds available capacity.
2026-01-05,08:45,Customer Service,DE,17.0,6.982,1.012,-4.427,,understaffing_risk,high,4.427,Required staffing exceeds available capacity.
2026-05-11,13:45,Customer Service,DE,9.0,8.572,8.671,-4.425,,understaffing_risk,high,4.425,Required staffing exceeds available capacity.
2026-05-04,09:15,Customer Service,DE,11.0,10.159,10.67,-4.424,,understaffing_risk,high,4.424,Required staffing exceeds available capacity.
2026-02-10,18:45,Customer Service,DE,4.0,8.575,9.826,-4.422,,understaffing_risk,high,4.422,Required staffing exceeds available capacity.
2026-03-05,16:30,Sales,DE,3.0,4.487,16.263,0.59,,partner_forecast_deviation,high,4.421,Partner forecast deviated materially from actual offered calls.
2026-05-11,16:45,Customer Service,DE,5.0,10.15,9.897,-4.421,,understaffing_risk,high,4.421,Required staffing exceeds available capacity.
2026-02-09,10:00,Customer Service,EN,2.0,2.724,10.839,0.514,,partner_forecast_deviation,high,4.4195,Partner forecast deviated materially from actual offered calls.
2026-05-12,09:45,Customer Service,FR,2.0,4.978,10.835,-1.425,,partner_forecast_deviation,high,4.4175,Partner forecast deviated materially from actual offered calls.
2026-02-02,15:15,Customer Service,DE,14.0,8.32,7.852,-4.417,billing_cycle,understaffing_risk,high,4.417,Required staffing exceeds available capacity.
2026-03-10,17:45,Customer Service,DE,13.0,8.492,8.964,-4.417,,understaffing_risk,high,4.417,Required staffing exceeds available capacity.
2026-05-06,13:45,Customer Service,DE,4.0,7.366,21.633,-1.659,,partner_forecast_deviation,high,4.4082,Partner forecast deviated materially from actual offered calls.
2026-03-10,19:30,Customer Service,DE,3.0,6.989,13.311,-4.408,,understaffing_risk,high,4.408,Required staffing exceeds available capacity.
2026-02-13,17:00,Customer Service,DE,8.0,8.187,7.398,-4.405,holiday_rebound,understaffing_risk,high,4.405,Required staffing exceeds available capacity.
2026-05-01,17:30,Sales,DE,2.0,3.793,10.807,-0.038,,partner_forecast_deviation,high,4.4035,Partner forecast deviated materially from actual offered calls.
2026-02-09,18:00,Customer Service,DE,2.0,8.556,10.702,-4.401,,understaffing_risk,high,4.401,Required staffing exceeds available capacity.
